agent_id,old_id,name_lang,language,commentary,note,created,created_by,last_modified,last_modified_by
AG0630,I0004,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0631,I0005,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0632,I0006,NULL,en,Nanjing University,,2020-04-02,DP,2020-04-02,DP
AG0633,I0007,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0634,I0008,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0635,I0009,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0636,I0010,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0637,I0100,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0638,I0101,NULL,en,It was reorganized by 湖北省实验歌剧团 and 湖北民间歌舞团.,,2020-04-02,DP,2020-04-02,DP
AG0639,I0102,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0640,I0103,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0641,I0104,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0642,I0105,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0643,I0106,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0644,I0107,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0645,I0108,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0646,I0109,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0647,I0110,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0648,I0111,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0649,I0112,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0650,I0113,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0651,I0114,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0652,I0115,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0653,I0116,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0654,I0117,NULL,en,,,2020-04-02,DP,2020-04-02,DP
AG0655,,NULL,en,Beijing University,,2020-12-23,MG,2020-12-23,MG
AG0656,,NULL,en,Xinhua Bookstore,,2020-12-23,MG,2020-12-23,MG
AG1000,,NULL,en,,,2021-06-07,DP,2021-06-07,DP
